x,y,flux(W/m2)
22.125,0.025,0.00818264
22.075,0.025,0.00841201
22.025,0.025,0.00864642
21.975,0.025,0.00814484
21.925,0.025,0.00828849
21.875,0.025,0.00849287
21.825,0.025,0.00860196
21.775,0.025,0.010436
21.725,0.025,0.0115364
21.675,0.025,0.0102465
21.625,0.025,0.0108345
21.575,0.025,0.0132749
21.525,0.025,0.0154009
21.475,0.025,0.0157767
21.425,0.025,0.0165052
21.375,0.025,0.0183071
21.325,0.025,0.0215191
21.275,0.025,0.0249115
21.225,0.025,0.0273133
21.175,0.025,0.0276181
21.125,0.025,0.0298688
21.075,0.025,0.0323545
21.025,0.025,0.0347064
20.975,0.025,0.0359756
20.925,0.025,0.036896
20.875,0.025,0.0384586
20.825,0.025,0.0417178
20.775,0.025,0.0453038
20.725,0.025,0.0498921
20.675,0.025,0.0506633
20.625,0.025,0.0518895
20.575,0.025,0.0579047
20.525,0.025,0.0625772
20.475,0.025,0.064362
20.425,0.025,0.0652429
20.375,0.025,0.0678076
20.325,0.025,0.0686867
20.275,0.025,0.0695137
20.225,0.025,0.0729002
20.175,0.025,0.0747225
20.125,0.025,0.0729811
20.075,0.025,0.0754917
20.025,0.025,0.080724
19.975,0.025,0.0861588
19.925,0.025,0.088317
19.875,0.025,0.0925335
19.825,0.025,0.0982148
19.775,0.025,0.102256
19.725,0.025,0.106783
19.675,0.025,0.107711
19.625,0.025,0.109549
19.575,0.025,0.116813
19.525,0.025,0.123649
19.475,0.025,0.126343
19.425,0.025,0.130936
19.375,0.025,0.134148
19.325,0.025,0.137891
19.275,0.025,0.140757
19.225,0.025,0.147543
19.175,0.025,0.156317
19.125,0.025,0.162423
19.075,0.025,0.170157
19.025,0.025,0.18091
18.975,0.025,0.191264
18.925,0.025,0.197428
18.875,0.025,0.20531
18.825,0.025,0.220157
18.775,0.025,0.238283
18.725,0.025,0.251258
18.675,0.025,0.26946
18.625,0.025,0.290203
18.575,0.025,0.301768
18.525,0.025,0.320446
18.475,0.025,0.347157
18.425,0.025,0.375867
18.375,0.025,0.40941
18.325,0.025,0.450627
18.275,0.025,0.494517
18.225,0.025,0.53894
18.175,0.025,0.576895
18.125,0.025,0.631926
18.075,0.025,0.702774
18.025,0.025,0.782948
17.975,0.025,0.874903
17.925,0.025,0.969837
17.875,0.025,1.07033
17.825,0.025,1.18539
17.775,0.025,1.32657
17.725,0.025,1.47772
17.675,0.025,1.63954
17.625,0.025,1.82308
17.575,0.025,2.02725
17.525,0.025,2.25898
17.475,0.025,2.50715
17.425,0.025,2.77981
17.375,0.025,3.08164
17.325,0.025,3.39009
17.275,0.025,3.70682
17.225,0.025,4.06908
17.175,0.025,4.49132
17.125,0.025,4.92282
17.075,0.025,5.34546
17.025,0.025,5.80103
16.975,0.025,6.2871
16.925,0.025,6.7758
16.875,0.025,7.25197
16.825,0.025,7.76566
16.775,0.025,8.29777
16.725,0.025,8.85211
16.675,0.025,9.39796
16.625,0.025,9.92699
16.575,0.025,10.3799
16.525,0.025,10.8334
16.475,0.025,11.2733
16.425,0.025,11.7085
16.375,0.025,12.0911
16.325,0.025,12.4882
16.275,0.025,12.8751
16.225,0.025,13.2454
16.175,0.025,13.5581
16.125,0.025,13.8389
16.075,0.025,14.0373
16.025,0.025,14.2511
15.975,0.025,14.4095
15.925,0.025,14.4989
15.875,0.025,14.5293
15.825,0.025,14.5082
15.775,0.025,14.4267
15.725,0.025,14.2419
15.675,0.025,14.1102
15.625,0.025,13.8991
15.575,0.025,13.6417
15.525,0.025,13.3218
15.475,0.025,12.986
15.425,0.025,12.6282
15.375,0.025,12.2575
15.325,0.025,11.8386
15.275,0.025,11.4008
15.225,0.025,10.9128
15.175,0.025,10.4004
15.125,0.025,9.88376
15.075,0.025,9.37809
15.025,0.025,8.90049
14.975,0.025,8.42572
14.925,0.025,7.94298
14.875,0.025,7.40763
14.825,0.025,6.93664
14.775,0.025,6.49801
14.725,0.025,6.05572
14.675,0.025,5.61912
14.625,0.025,5.19685
14.575,0.025,4.80407
14.525,0.025,4.45324
14.475,0.025,4.09871
14.425,0.025,3.75237
14.375,0.025,3.43502
14.325,0.025,3.15744
14.275,0.025,2.89716
14.225,0.025,2.63483
14.175,0.025,2.39333
14.125,0.025,2.1883
14.075,0.025,1.99272
14.025,0.025,1.80312
13.975,0.025,1.61763
13.925,0.025,1.46424
13.875,0.025,1.34483
13.825,0.025,1.23459
13.775,0.025,1.11824
13.725,0.025,1.01547
13.675,0.025,0.921166
13.625,0.025,0.829998
13.575,0.025,0.760488
13.525,0.025,0.709384
13.475,0.025,0.662156
13.425,0.025,0.602738
13.375,0.025,0.554484
13.325,0.025,0.51494
13.275,0.025,0.472569
13.225,0.025,0.441612
13.175,0.025,0.416542
13.125,0.025,0.389631
13.075,0.025,0.353373
13.025,0.025,0.329449
12.975,0.025,0.314067
12.925,0.025,0.293711
12.875,0.025,0.273095
12.825,0.025,0.255611
12.775,0.025,0.245362
12.725,0.025,0.239701
12.675,0.025,0.228064
12.625,0.025,0.21612
12.575,0.025,0.204127
12.525,0.025,0.193865
12.475,0.025,0.187303
12.425,0.025,0.182993
12.375,0.025,0.179547
12.325,0.025,0.172499
12.275,0.025,0.167781
12.225,0.025,0.166604
12.175,0.025,0.165529
12.125,0.025,0.159626
12.075,0.025,0.142237
12.025,0.025,0.130978
11.975,0.025,0.12657
11.925,0.025,0.126617
11.875,0.025,0.118021
11.825,0.025,0.107694
11.775,0.025,0.102486
11.725,0.025,0.0987354
11.675,0.025,0.0940138
11.625,0.025,0.092383
11.575,0.025,0.0905034
11.525,0.025,0.0869528
11.475,0.025,0.0840384
11.425,0.025,0.0789634
11.375,0.025,0.0744275
11.325,0.025,0.069649
11.275,0.025,0.0661238
11.225,0.025,0.0603538
11.175,0.025,0.05558
11.125,0.025,0.0526207
11.075,0.025,0.0499386
11.025,0.025,0.0488196
10.975,0.025,0.0460098
10.925,0.025,0.0434788
10.875,0.025,0.0428118
10.825,0.025,0.0405124
10.775,0.025,0.0390695
10.725,0.025,0.0399539
10.675,0.025,0.0391005
10.625,0.025,0.0379331
10.575,0.025,0.0361389
10.525,0.025,0.0343948
10.475,0.025,0.0331057
10.425,0.025,0.0318325
10.375,0.025,0.0305631
10.325,0.025,0.0313828
10.275,0.025,0.029611
10.225,0.025,0.0282261
10.175,0.025,0.0266118
10.125,0.025,0.0252341
10.075,0.025,0.0257634
10.025,0.025,0.0251123
9.975,0.025,0.0239259
9.925,0.025,0.0232895
9.875,0.025,0.0229725
9.825,0.025,0.0208814
9.775,0.025,0.0205764
9.725,0.025,0.0199499
9.675,0.025,0.0183252
9.625,0.025,0.0177451
9.575,0.025,0.0164807
9.525,0.025,0.013769
9.475,0.025,0.0127845
9.425,0.025,0.0138315
9.375,0.025,0.0141638
9.325,0.025,0.012716
9.275,0.025,0.0110063
9.225,0.025,0.0104095
9.175,0.025,0.0094911
9.125,0.025,0.00802477
9.075,0.025,0.00611725
9.025,0.025,0.00493508
8.975,0.025,0.00520227
8.925,0.025,0.00446044
8.875,0.025,0.0037937
8.825,0.025,0.00245839
8.775,0.025,0.00171843
8.725,0.025,0.00164984
8.675,0.025,0.00135228
8.625,0.025,0.00155951
8.575,0.025,0.00137504
8.525,0.025,0.000686131
8.475,0.025,0.000213726
8.425,0.025,6.69553e-06
8.375,0.025,0
8.325,0.025,0
8.275,0.025,0
8.225,0.025,0
8.175,0.025,0
8.125,0.025,0
8.075,0.025,0
8.025,0.025,0
7.975,0.025,0
7.925,0.025,0
7.875,0.025,0
7.825,0.025,0
7.775,0.025,0
7.725,0.025,0
7.675,0.025,0
7.625,0.025,0
7.575,0.025,0
7.525,0.025,0
7.475,0.025,0
7.425,0.025,0
7.375,0.025,0
7.325,0.025,0
7.275,0.025,0
7.225,0.025,0
7.175,0.025,0
7.125,0.025,0
7.075,0.025,0
7.025,0.025,0
6.975,0.025,0
6.925,0.025,0
6.875,0.025,0
6.825,0.025,0
6.775,0.025,0
6.725,0.025,0
6.675,0.025,0
6.625,0.025,0
6.575,0.025,0
6.525,0.025,0
6.475,0.025,0
6.425,0.025,0
6.375,0.025,0
6.325,0.025,0
6.275,0.025,0
6.225,0.025,0
6.175,0.025,0
6.125,0.025,0
6.075,0.025,0
6.025,0.025,0
5.975,0.025,0
5.925,0.025,0
5.875,0.025,0
5.825,0.025,0
5.775,0.025,0
5.725,0.025,0
5.675,0.025,0
5.625,0.025,0
5.575,0.025,0
5.525,0.025,0
5.475,0.025,0
5.425,0.025,0
5.375,0.025,0
5.325,0.025,0
5.275,0.025,0
5.225,0.025,0
5.175,0.025,0
5.125,0.025,0
5.075,0.025,0
5.025,0.025,0
4.975,0.025,0
4.925,0.025,0
4.875,0.025,0
4.825,0.025,0
4.775,0.025,0
4.725,0.025,0
4.675,0.025,0
4.625,0.025,0
4.575,0.025,0
4.525,0.025,0
4.475,0.025,0
4.425,0.025,0
4.375,0.025,0
4.325,0.025,0
4.275,0.025,0
4.225,0.025,0
4.175,0.025,0
4.125,0.025,0
4.075,0.025,0
4.025,0.025,0
3.975,0.025,0
3.925,0.025,0
3.875,0.025,0
3.825,0.025,0
3.775,0.025,0
3.725,0.025,0
3.675,0.025,0
3.625,0.025,0
3.575,0.025,0
3.525,0.025,0
3.475,0.025,0
3.425,0.025,0
3.375,0.025,0
3.325,0.025,0
3.275,0.025,0
3.225,0.025,0
3.175,0.025,0
3.125,0.025,0
3.075,0.025,0
3.025,0.025,0
2.975,0.025,0
2.925,0.025,0
2.875,0.025,0
2.825,0.025,0
2.775,0.025,0
2.725,0.025,0
2.675,0.025,0
2.625,0.025,0
2.575,0.025,0
2.525,0.025,0
2.475,0.025,0
2.425,0.025,0
2.375,0.025,0
2.325,0.025,0
2.275,0.025,0
2.225,0.025,0
2.175,0.025,0
2.125,0.025,0
2.075,0.025,0
2.025,0.025,0
1.975,0.025,0
1.925,0.025,0
1.875,0.025,0
1.825,0.025,0
1.775,0.025,0
1.725,0.025,0
1.675,0.025,0
1.625,0.025,0
1.575,0.025,0
1.525,0.025,0
1.475,0.025,0
1.425,0.025,0
1.375,0.025,0
1.325,0.025,0
1.275,0.025,0
1.225,0.025,0
1.175,0.025,0
1.125,0.025,0
1.075,0.025,0
1.025,0.025,0
0.975,0.025,0
0.925001,0.025,0
0.875,0.025,0
0.825001,0.025,0
0.775,0.025,0
0.725,0.025,0
0.675001,0.025,0
0.625,0.025,0
0.575001,0.025,0
0.525,0.025,0
0.475,0.025,0
0.425001,0.025,0
0.375,0.025,0
0.325001,0.025,0
0.275,0.025,0
0.225,0.025,0
0.175001,0.025,0
0.125,0.025,0
0.0750008,0.025,0
0.0249996,0.025,0
31.425,0.075,0
31.375,0.075,0
31.325,0.075,0
31.275,0.075,0
31.225,0.075,0
31.175,0.075,0
31.125,0.075,0
31.075,0.075,0
31.025,0.075,0
30.975,0.075,0
30.925,0.075,0
30.875,0.075,0
30.825,0.075,0
30.775,0.075,0
30.725,0.075,0
30.675,0.075,0
30.625,0.075,0
30.575,0.075,0
30.525,0.075,0
30.475,0.075,0
30.425,0.075,0
30.375,0.075,0
30.325,0.075,0
30.275,0.075,0
30.225,0.075,0
30.175,0.075,0
30.125,0.075,0
30.075,0.075,0
30.025,0.075,0
29.975,0.075,0
29.925,0.075,0
29.875,0.075,0
29.825,0.075,0
29.775,0.075,0
29.725,0.075,0
29.675,0.075,0
29.625,0.075,0
29.575,0.075,0
29.525,0.075,0
29.475,0.075,0
29.425,0.075,0
29.375,0.075,0
29.325,0.075,0
29.275,0.075,0
29.225,0.075,0
29.175,0.075,0
29.125,0.075,0
29.075,0.075,0
29.025,0.075,0
28.975,0.075,0
28.925,0.075,0
28.875,0.075,0
28.825,0.075,0
28.775,0.075,0
28.725,0.075,0
28.675,0.075,0
28.625,0.075,0
28.575,0.075,0
28.525,0.075,0
28.475,0.075,0
28.425,0.075,0
28.375,0.075,0
28.325,0.075,0
28.275,0.075,0
28.225,0.075,0
28.175,0.075,0
28.125,0.075,0
28.075,0.075,0
28.025,0.075,0
27.975,0.075,0
27.925,0.075,0
27.875,0.075,0
27.825,0.075,0
27.775,0.075,0
27.725,0.075,0
27.675,0.075,0
27.625,0.075,0
27.575,0.075,0
27.525,0.075,0
27.475,0.075,0
27.425,0.075,0
27.375,0.075,0
27.325,0.075,0
27.275,0.075,0
27.225,0.075,0
27.175,0.075,0
27.125,0.075,0
27.075,0.075,0
27.025,0.075,0
26.975,0.075,0
26.925,0.075,0
26.875,0.075,0
26.825,0.075,0
26.775,0.075,0
26.725,0.075,0
26.675,0.075,0
26.625,0.075,0
26.575,0.075,0
26.525,0.075,0
26.475,0.075,0
26.425,0.075,0
26.375,0.075,0
26.325,0.075,0
26.275,0.075,0
26.225,0.075,0
26.175,0.075,0
26.125,0.075,0
26.075,0.075,0
26.025,0.075,0
25.975,0.075,0
25.925,0.075,0
25.875,0.075,0
25.825,0.075,0
25.775,0.075,0
25.725,0.075,0
25.675,0.075,0
25.625,0.075,0
25.575,0.075,0
25.525,0.075,0
25.475,0.075,0
25.425,0.075,0
25.375,0.075,0
25.325,0.075,0
25.275,0.075,0
25.225,0.075,0
25.175,0.075,0
25.125,0.075,0
25.075,0.075,0
25.025,0.075,0
24.975,0.075,0
24.925,0.075,0
24.875,0.075,0
24.825,0.075,0
24.775,0.075,0
24.725,0.075,0
24.675,0.075,0
24.625,0.075,0
24.575,0.075,0
24.525,0.075,0
24.475,0.075,0
24.425,0.075,0
24.375,0.075,0
24.325,0.075,0
24.275,0.075,0
24.225,0.075,0
24.175,0.075,0
24.125,0.075,0
24.075,0.075,0
24.025,0.075,0
23.975,0.075,0
23.925,0.075,0
23.875,0.075,0
23.825,0.075,0
23.775,0.075,0
23.725,0.075,0
23.675,0.075,0
23.625,0.075,0
23.575,0.075,0
23.525,0.075,0
23.475,0.075,0
23.425,0.075,0
23.375,0.075,0
23.325,0.075,0
23.275,0.075,0
23.225,0.075,0
23.175,0.075,0
23.125,0.075,1.35236e-06
23.075,0.075,2.23182e-06
23.025,0.075,1.35746e-06
22.975,0.075,5.35771e-06
22.925,0.075,0.000223595
22.875,0.075,0.00084213
22.825,0.075,0.00174797
22.775,0.075,0.00216566
22.725,0.075,0.00165276
22.675,0.075,0.00278945
22.625,0.075,0.00378833
22.575,0.075,0.00507716
22.525,0.075,0.00550398
22.475,0.075,0.0059776
22.425,0.075,0.00722276
22.375,0.075,0.00784227
22.325,0.075,0.00777731
22.275,0.075,0.00751308
22.225,0.075,0.00791526
22.175,0.075,0.0089581
22.125,0.075,0.00984315
22.075,0.075,0.00992944
22.025,0.075,0.0100403
21.975,0.075,0.00993265
21.925,0.075,0.00935994
21.875,0.075,0.00961776
21.825,0.075,0.0101159
21.775,0.075,0.0120328
21.725,0.075,0.0128087
21.675,0.075,0.011642
21.625,0.075,0.0116665
21.575,0.075,0.0136467
21.525,0.075,0.0161541
21.475,0.075,0.0172335
21.425,0.075,0.0173974
21.375,0.075,0.0195112
21.325,0.075,0.0221935
21.275,0.075,0.0246684
21.225,0.075,0.0252907
21.175,0.075,0.0256429
21.125,0.075,0.0295888
21.075,0.075,0.0331568
21.025,0.075,0.0350914
20.975,0.075,0.0378184
20.925,0.075,0.0400604
20.875,0.075,0.042716
20.825,0.075,0.0453759
20.775,0.075,0.046689
20.725,0.075,0.0492922
20.675,0.075,0.0509356
20.625,0.075,0.0536553
20.575,0.075,0.0575682
20.525,0.075,0.0612447
20.475,0.075,0.0639566
20.425,0.075,0.0662583
20.375,0.075,0.0691398
20.325,0.075,0.0707478
20.275,0.075,0.0728816
20.225,0.075,0.0759174
20.175,0.075,0.0769745
20.125,0.075,0.0756772
20.075,0.075,0.0781521
20.025,0.075,0.0831688
19.975,0.075,0.0863772
19.925,0.075,0.0889153
19.875,0.075,0.0939247
19.825,0.075,0.0994341
19.775,0.075,0.103339
19.725,0.075,0.10728
19.675,0.075,0.109418
19.625,0.075,0.111587
19.575,0.075,0.117868
19.525,0.075,0.12378
19.475,0.075,0.126617
19.425,0.075,0.130574
19.375,0.075,0.135042
19.325,0.075,0.139946
19.275,0.075,0.14534
19.225,0.075,0.150983
19.175,0.075,0.158074
19.125,0.075,0.165708
19.075,0.075,0.176217
19.025,0.075,0.184836
18.975,0.075,0.192269
18.925,0.075,0.197879
18.875,0.075,0.203238
18.825,0.075,0.217087
18.775,0.075,0.233995
18.725,0.075,0.25115
18.675,0.075,0.269543
18.625,0.075,0.292275
18.575,0.075,0.308098
18.525,0.075,0.326114
18.475,0.075,0.351402
18.425,0.075,0.380386
18.375,0.075,0.414842
18.325,0.075,0.453804
18.275,0.075,0.496151
18.225,0.075,0.533897
18.175,0.075,0.58124
18.125,0.075,0.639012
18.075,0.075,0.71418
18.025,0.075,0.796501
17.975,0.075,0.88413
17.925,0.075,0.974926
17.875,0.075,1.07326
17.825,0.075,1.19002
17.775,0.075,1.33568
17.725,0.075,1.49617
17.675,0.075,1.66055
17.625,0.075,1.84959
17.575,0.075,2.05867
17.525,0.075,2.28253
17.475,0.075,2.53177
17.425,0.075,2.8073
17.375,0.075,3.10476
17.325,0.075,3.43258
17.275,0.075,3.77827
17.225,0.075,4.14453
17.175,0.075,4.55067
17.125,0.075,4.96646
17.075,0.075,5.40099
17.025,0.075,5.87825
16.975,0.075,6.37548
16.925,0.075,6.88247
16.875,0.075,7.36526
16.825,0.075,7.87654
16.775,0.075,8.41664
16.725,0.075,8.98354
16.675,0.075,9.54546
16.625,0.075,10.0816
16.575,0.075,10.5696
16.525,0.075,11.0379
16.475,0.075,11.4995
16.425,0.075,11.9265
16.375,0.075,12.313
16.325,0.075,12.7062
16.275,0.075,13.1195
16.225,0.075,13.4881
16.175,0.075,13.7762
16.125,0.075,14.0234
16.075,0.075,14.2356
16.025,0.075,14.4408
15.975,0.075,14.6209
15.925,0.075,14.7187
15.875,0.075,14.7294
15.825,0.075,14.697
15.775,0.075,14.6111
15.725,0.075,14.4818
15.675,0.075,14.3467
15.625,0.075,14.1317
15.575,0.075,13.8926
15.525,0.075,13.5799
15.475,0.075,13.2261
15.425,0.075,12.8681
15.375,0.075,12.4867
15.325,0.075,12.0431
15.275,0.075,11.5928
15.225,0.075,11.104
15.175,0.075,10.598
15.125,0.075,10.0878
15.075,0.075,9.59189
15.025,0.075,9.0965
14.975,0.075,8.57973
14.925,0.075,8.0473
14.875,0.075,7.53446
14.825,0.075,7.06645
14.775,0.075,6.61511
14.725,0.075,6.1614
14.675,0.075,5.71732
14.625,0.075,5.28853
14.575,0.075,4.89245
14.525,0.075,4.52836
14.475,0.075,4.17448
14.425,0.075,3.8233
14.375,0.075,3.49545
14.325,0.075,3.20711
14.275,0.075,2.94117
14.225,0.075,2.67899
14.175,0.075,2.42872
14.125,0.075,2.21605
14.075,0.075,2.0145
14.025,0.075,1.82101
13.975,0.075,1.63752
13.925,0.075,1.48115
13.875,0.075,1.35997
13.825,0.075,1.24551
13.775,0.075,1.13424
13.725,0.075,1.03047
13.675,0.075,0.935924
13.625,0.075,0.851237
13.575,0.075,0.780699
13.525,0.075,0.719773
13.475,0.075,0.664712
13.425,0.075,0.609422
13.375,0.075,0.556584
13.325,0.075,0.518278
13.275,0.075,0.481336
13.225,0.075,0.446396
13.175,0.075,0.417199
13.125,0.075,0.387882
13.075,0.075,0.357788
13.025,0.075,0.33491
12.975,0.075,0.314564
12.925,0.075,0.292214
12.875,0.075,0.274135
12.825,0.075,0.25762
12.775,0.075,0.24724
12.725,0.075,0.239204
12.675,0.075,0.230921
12.625,0.075,0.221829
12.575,0.075,0.209882
12.525,0.075,0.19992
12.475,0.075,0.193316
12.425,0.075,0.187602
12.375,0.075,0.182105
12.325,0.075,0.175271
12.275,0.075,0.169984
12.225,0.075,0.168469
12.175,0.075,0.165065
12.125,0.075,0.156239
12.075,0.075,0.14136
12.025,0.075,0.13246
11.975,0.075,0.130594
11.925,0.075,0.128568
11.875,0.075,0.122026
11.825,0.075,0.111375
11.775,0.075,0.106294
11.725,0.075,0.102628
11.675,0.075,0.0970203
11.625,0.075,0.0946221
11.575,0.075,0.0921135
11.525,0.075,0.0873582
11.475,0.075,0.0830801
11.425,0.075,0.0798096
11.375,0.075,0.0759916
11.325,0.075,0.0707235
11.275,0.075,0.0663963
11.225,0.075,0.0616979
11.175,0.075,0.0577934
11.125,0.075,0.0536065
11.075,0.075,0.0498864
11.025,0.075,0.0498576
10.975,0.075,0.049202
10.925,0.075,0.0477586
10.875,0.075,0.0460672
10.825,0.075,0.0425559
10.775,0.075,0.0391351
10.725,0.075,0.0381476
10.675,0.075,0.0371708
10.625,0.075,0.0367677
10.575,0.075,0.0352716
10.525,0.075,0.0332322
10.475,0.075,0.032862
10.425,0.075,0.0323418
10.375,0.075,0.030618
10.325,0.075,0.0308305
10.275,0.075,0.0300972
10.225,0.075,0.0296402
10.175,0.075,0.0285696
10.125,0.075,0.0269
10.075,0.075,0.0270997
10.025,0.075,0.0265257
9.975,0.075,0.02554
9.925,0.075,0.024101
9.875,0.075,0.0235355
9.825,0.075,0.0214852
9.775,0.075,0.0204548
9.725,0.075,0.0199902
9.675,0.075,0.0185111
9.625,0.075,0.0179935
9.575,0.075,0.0167628
9.525,0.075,0.014461
9.475,0.075,0.0136201
9.425,0.075,0.0143623
9.375,0.075,0.0144881
9.325,0.075,0.0136925
9.275,0.075,0.011216
9.225,0.075,0.0104996
9.175,0.075,0.00995175
9.125,0.075,0.00909659
9.075,0.075,0.00728827
9.025,0.075,0.00684229
8.975,0.075,0.00650566
8.925,0.075,0.00507765
8.875,0.075,0.00382719
8.825,0.075,0.00308846
8.775,0.075,0.00250444
8.725,0.075,0.00227851
8.675,0.075,0.00165346
8.625,0.075,0.00127568
8.575,0.075,0.00101566
8.525,0.075,0.000607631
8.475,0.075,0.000181324
8.425,0.075,1.86039e-05
8.375,0.075,1.40632e-06
8.325,0.075,0
8.275,0.075,0
8.225,0.075,0
8.175,0.075,0
8.125,0.075,0
8.075,0.075,0
8.025,0.075,0
7.975,0.075,0
7.925,0.075,0
7.875,0.075,0
7.825,0.075,0
7.775,0.075,0
7.725,0.075,0
7.675,0.075,0
7.625,0.075,0
7.575,0.075,0
7.525,0.075,0
7.475,0.075,0
7.425,0.075,0
7.375,0.075,0
7.325,0.075,0
7.275,0.075,0
7.225,0.075,0
7.175,0.075,0
7.125,0.075,0
7.075,0.075,0
7.025,0.075,0
6.975,0.075,0
6.925,0.075,0
6.875,0.075,0
6.825,0.075,0
6.775,0.075,0
6.725,0.075,0
6.675,0.075,0
6.625,0.075,0
6.575,0.075,0
6.525,0.075,0
6.475,0.075,0
6.425,0.075,0
6.375,0.075,0
6.325,0.075,0
6.275,0.075,0
6.225,0.075,0
6.175,0.075,0
6.125,0.075,0
6.075,0.075,0
6.025,0.075,0
5.975,0.075,0
5.925,0.075,0
5.875,0.075,0
5.825,0.075,0
5.775,0.075,0
5.725,0.075,0
5.675,0.075,0
5.625,0.075,0
5.575,0.075,0
5.525,0.075,0
5.475,0.075,0
5.425,0.075,0
5.375,0.075,0
5.325,0.075,0
5.275,0.075,0
5.225,0.075,0
5.175,0.075,0
5.125,0.075,0
5.075,0.075,0
5.025,0.075,0
4.975,0.075,0
4.925,0.075,0
4.875,0.075,0
4.825,0.075,0
4.775,0.075,0
4.725,0.075,0
4.675,0.075,0
4.625,0.075,0
4.575,0.075,0
4.525,0.075,0
4.475,0.075,0
4.425,0.075,0
4.375,0.075,0
4.325,0.075,0
4.275,0.075,0
4.225,0.075,0
4.175,0.075,0
4.125,0.075,0
4.075,0.075,0
4.025,0.075,0
3.975,0.075,0
3.925,0.075,0
3.875,0.075,0
3.825,0.075,0
3.775,0.075,0
3.725,0.075,0
3.675,0.075,0
3.625,0.075,0
3.575,0.075,0
3.525,0.075,0
3.475,0.075,0
3.425,0.075,0
3.375,0.075,0
3.325,0.075,0
3.275,0.075,0
3.225,0.075,0
